Program:    MAESTRA                                                                         
Control:    Run a single tree in a 10x10 stand of trees.                                    
Trees:      10x10 trees plot, 1000 trees on one hectare plot.                               
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   HFE Met station 2013-9-14 to 2014-5-26                                          
Water bal.:                                                                                 
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
    224   45    1      24.9174       8.1362    -141.6935       4.8512       1.6475       3.2038     263.1926      33.5743     -39.5195
    225   45    1      18.2836       5.9975    -138.4016       3.8205       1.4988       2.3217     134.4962      19.3240     -40.7441
    226   45    1      14.7919       4.8646    -138.9348       3.1659       1.5075       1.6584     160.6500      20.2853     -46.7580
    227   45    1      28.4378       9.3114    -141.6695       5.4611       1.6212       3.8399     326.2668      40.5833     -37.6366
    228   45    1      38.4135      12.6891    -144.3512       6.3986       1.7684       4.6301     479.9216      57.0618     -33.8890
    229   45    1      27.2334       8.9011    -144.5108       5.0182       1.7925       3.2258     376.4551      45.6541     -43.3573
    230   45    1      43.1145      14.1472    -138.7954       6.8345       1.2862       5.5483     580.1894      67.4581     -31.4534
    231   45    1      24.2703       7.9817    -137.2285       4.7755       1.3760       3.3994     324.7522      39.5151     -41.7989
    232   45    1      23.6750       7.8049    -135.4182       4.6770       1.2245       3.4526     288.9425      34.7474     -39.1318
    233   45    1      44.8687      14.7078    -143.0173       7.0250       1.4697       5.5553     523.2896      61.0970     -28.5976
    234   45    1      43.5423      14.2983    -135.7225       6.8788       1.1373       5.7415     552.4271      63.8101     -28.8638
    235   45    1      42.0138      13.8494    -137.7511       6.7252       1.2555       5.4697     535.5142      62.1427     -30.4128
    236   45    1      43.2791      14.2194    -136.4481       6.9520       1.2695       5.6825     578.8731      67.2051     -30.2711
    237   45    1      37.4355      12.3913    -136.0320       6.3071       1.3031       5.0040     526.0952      61.3433     -34.8918
    238   45    1      36.3571      11.9572    -136.6543       6.2852       1.3512       4.9340     463.7777      54.6849     -33.4183
    239   45    1      26.6395       8.8017    -134.5738       5.1645       1.3601       3.8044     238.7119      29.7705     -33.3773
    240   45    1      36.2533      11.9809    -142.2539       6.0788       1.6133       4.4656     487.3755      57.0161     -36.3357
    241   45    1      30.4428      10.0741    -138.3385       5.5262       1.4470       4.0793     390.3753      47.0654     -37.9306
    242   45    1      36.1368      11.7804    -139.5817       6.0155       1.5055       4.5100     452.3487      53.5959     -33.8854
    243   45    1      38.5463      12.4293    -138.2514       6.2634       1.2978       4.9657     424.3162      50.4477     -29.7304
    244   45    1      38.3132      12.3527    -136.3722       6.2782       1.2013       5.0769     404.7060      48.1866     -28.6331
    245   45    1      37.3621      12.0380    -137.0218       6.0059       1.2357       4.7702     484.6828      57.4455     -34.4072
    246   45    1      36.3534      11.7188    -135.0245       6.0274       1.2602       4.7672     487.0708      57.9534     -34.5930
    247   45    1      28.1817       9.0872    -134.6410       5.2499       1.2923       3.9576     358.9826      44.3963     -38.1338
    248   45    1      32.5698      10.4797    -138.0489       5.5167       1.3880       4.1287     425.5427      51.2414     -37.7711
    249   45    1      25.7693       8.2907    -138.8789       4.9112       1.4716       3.4396     337.4246      41.9226     -41.5465
    250   45    1      35.4479      11.3597    -139.5250       5.8981       1.3716       4.5264     485.9261      58.2265     -37.5754
    251   45    1      36.2721      11.6031    -140.7364       5.8924       1.4112       4.4811     506.3990      60.4193     -37.9575
    252   45    1      31.4662      10.0559    -143.8624       5.5211       1.5895       3.9316     449.0012      54.2079     -41.5291
    253   45    1      35.7688      11.3481    -149.7894       5.7860       1.6936       4.0924     684.6768      80.8922     -51.1698
    254   45    1      30.9061       9.8298    -147.3581       5.2058       1.5592       3.6466     404.7928      49.6442     -41.9644
    255   45    1      36.7763      11.6411    -142.3336       5.9766       1.4054       4.5712     440.1499      53.0964     -34.7753
